user_id,last_10_interactions
3754,966 166 3597 1193 1758 621 1757 2465 2024 3067
3755,16 3408 3534 841 237 680 1449 2699 812 951
3756,462 1716 3337 2367 2820 3590 289 1470 492 2
3757,476 208 771 640 3529 1603 584 3335 2980 2664
3758,2082 3266 96 3411 418 3371 1212 3602 485 3435
3759,3598 743 2925 3318 3667 331 254 2237 2132 43
3760,556 2208 1954 881 3157 3345 1250 2146 3411 657
3761,527 2250 1320 1993 1384 2035 3475 2811 2791 2297
3762,1037 1687 2311 234 1560 1475 107 2858 1456 2363
3763,2480 3384 3248 2990 214 502 3245 1481 3693 1295
3764,2370 1376 2023 1304 3579 508 1439 1840 1382 3475
3765,3153 3557 3423 2224 1699 246 2830 1615 147 1406
3766,1172 782 2934 1300 1736 1051 2063 3696 1808 1078
3767,2474 3692 1146 1295 2501 1401 3132 3473 1481 2673
3768,2354 2311 2428 1371 3701 578 1032 1818 1245 527
3769,1503 1686 762 570 3124 799 2293 498 620 2116
3770,166 2370 246 2621 1840 361 1615 2306 3448 3402
3771,810 1573 2574 1545 1700 3311 3045 1956 1871 1689
3772,1081 2510 2256 2784 3692 741 1583 136 1459 3053
3773,1811 1638 1057 1511 384 320 1186 523 1315 779
3774,186 1191 188 2365 1678 3113 1937 2630 3670 3350
3775,1830 584 2519 333 1300 10 3533 160 2335 1376
3776,382 650 1560 3701 1032 2256 549 1633 3119 2362
3777,1049 3550 208 3376 1289 278 188 3534 646 1490
3778,476 3161 96 3481 1052 980 2077 1919 2551 2138
3779,232 2185 1700 1686 1549 2227 3363 3539 2670 1884
3780,3390 1668 2844 1371 2847 1560 3074 1382 3396 2182
3781,1920 1681 397 1160 734 76 2237 1108 1356 304
3782,2494 1030 292 2757 2331 3528 463 3694 3529 2250
3783,2650 1439 2502 2345 3059 3638 2664 790 922 1859
3784,3133 2037 2345 79 2023 1630 350 232 2756 709
3785,1725 204 2510 3600 1081 2541 3172 1546 3053 543
3786,817 3060 2999 2763 1729 583 1652 784 204 3298
3787,458 1465 20 2492 2367 990 3439 570 3427 2527
3788,1099 2625 793 3027 3238 785 3036 2980 650 2757
3789,2574 3600 1668 863 1831 2907 138 1315 1173 2314
3790,2128 790 333 37 3482 1924 2515 1868 138 1592
3791,983 3051 2169 106 3660 1770 2827 2338 304 2159
3792,2222 3021 1956 398 2119 3693 2366 1403 3110 2596
3793,802 902 1809 3031 189 2115 583 253 160 616
3794,2443 1824 3349 2840 2117 1814 168 2529 506 3068
3795,36 2095 2544 1930 1102 214 3418 2835 1481 475
3796,2330 2363 2814 171 2185 739 802 2865 1545 1868
3797,461 2492 3231 1477 165 986 3677 2745 892 1808
3798,3272 763 892 674 1812 3346 232 2953 3656 1164
3799,2580 125 1585 1227 3403 3080 1304 2148 2387 2515
3800,1665 1997 3153 2862 545 500 2230 1146 3289 1223
3801,2602 1527 3660 2067 1470 657 175 2952 561 1102
3802,1999 3082 136 82 2828 2784 1354 741 2541 3673
3803,175 622 1600 1807 2376 818 2564 3409 1371 3692
3804,1223 1354 618 352 3483 182 462 2397 1071 3438
3805,1527 1773 2275 1092 96 3266 1044 755 3435 743
3806,1178 2339 2054 1811 2695 138 738 3597 305 3579
3807,487 3534 563 1753 3005 3705 1546 3046 1525 728
3808,2129 3463 3550 1287 2338 3327 3238 313 293 818
3809,692 3614 872 1956 3141 437 2345 3403 289 1669
3810,2384 3212 688 36 2945 2893 453 2388 2960 2925
3811,684 1020 782 2447 252 2016 2934 3063 553 3392
3812,1164 2169 401 1360 1140 1997 3272 375 1316 2286
3813,36 1543 3374 2354 2900 768 1168 2606 428 214
3814,1039 944 3694 3023 881 3367 3537 236 1849 2676
3815,1721 107 1057 3648 974 3000 917 2961 3696 253
3816,873 3648 2069 776 1298 2447 1563 517 966 2104
3817,3665 2054 1451 2165 1315 3151 1279 1324 2121 1525
3818,1528 2198 17 2033 1188 2337 3420 1090 2902 148
3819,79 1813 2084 3506 2345 350 1246 232 3101 1393
3820,2960 2617 2947 1030 950 3013 1549 3600 1037 293
3821,3447 2452 922 12 1658 1057 1140 3142 2732 1211
3822,569 418 3550 2593 2227 2768 972 3317 82 2745
3823,1177 2732 922 3131 1102 12 2470 3692 2664 2673
3824,618 3409 1462 2239 2999 1814 3705 3049 2763 784
3825,1191 124 2086 3423 512 1086 2354 1947 382 650
3826,1590 2358 1968 3028 2354 650 382 778 1315 2643
3827,3648 1525 2836 2252 3202 3220 2969 2652 90 1936
3828,2352 601 2672 2394 3142 2427 611 540 1167 2908
3829,75 2373 1091 508 1192 772 3493 2870 650 382
3830,543 1401 2501 3473 2732 2067 944 3677 3110 2602
3831,2050 1007 331 3220 1825 3511 515 502 2331 1546
3832,2530 1094 1794 3040 24 2017 2047 2794 636 1096
3833,2683 1292 1858 1453 1797 2088 2148 135 3337 2800
3834,1603 1839 1044 3371 1936 493 3335 1672 2541 3670
3835,726 622 1382 1526 700 304 2716 563 1703 535
3836,1475 1211 3409 2630 1354 3272 3269 2564 1039 36
3837,1086 2354 512 1573 1427 2428 2281 382 724 765
3838,382 724 3157 438 2643 728 3111 2699 174 1422
3839,274 2259 1622 2060 879 994 3588 1795 3038 1018
3840,2370 528 3116 2862 1858 2156 1315 1543 472 1628
3841,1687 2643 1560 3647 2858 728 802 3527 3090 1400
3842,2799 1801 2185 174 2814 427 2363 1573 1337 802
3843,3365 2345 1456 555 2219 708 3656 3540 1956 2067
3844,3317 1078 2626 1960 165 2210 2273 214 2603 463
3845,1337 2844 3690 37 1376 463 382 3276 1170 1560
3846,2363 452 857 2910 971 1096 43 1560 79 312
3847,1960 3264 2732 2630 2745 2210 2297 3382 1057 2800
3848,1948 3220 176 2912 2863 2960 304 2959 1165 1404
3849,1825 3366 1182 252 2733 1808 3696 3000 601 2776
3850,2314 849 85 3637 2128 1364 2515 410 3424 3269
3851,2887 163 52 899 2237 3005 3534 1525 1211 512
3852,2994 2527 424 3351 2815 328 481 3427 711 1619
3853,1401 2470 601 2603 2745 3382 2840 569 1354 2485
3854,2222 1248 2059 680 743 1618 3327 3046 3660 293
3855,684 2666 2597 1936 609 1297 3204 2653 1966 2338
3856,1603 2666 24 3210 3006 1044 525 3544 1936 2781
3857,543 2331 2603 3317 2745 2210 771 82 640 3694
3858,933 528 1754 1348 3035 802 1954 3371 1936 2276
3859,3705 2956 220 779 1354 3536 2676 1146 3607 2384
3860,3409 618 2005 3677 482 1670 1510 467 472 2342
3861,700 1809 2186 793 2696 560 3271 817 2151 124
3862,802 801 2653 304 409 989 700 213 3304 296
3863,152 1543 2428 1560 2774 1781 1053 3701 3647 3111
3864,650 382 2311 778 3157 1560 1315 1371 3431 438
3865,2484 488 802 1014 2110 1272 312 989 1633 1377
3866,638 3608 361 1445 3535 1190 1746 1645 1571 1568
3867,2898 1887 2516 1371 508 2054 472 2190 1099 1086
3868,3409 3432 2989 1055 3614 3613 3412 589 22 3645
3869,2534 2387 2132 528 863 1840 2224 530 3353 3677
3870,2327 2493 2664 772 124 3692 741 1560 3473 463
3871,1375 1300 3262 1037 1858 463 1167 2387 640 160
3872,3005 304 82 1086 3529 1211 189 3262 109 1039
3873,2812 1205 722 1511 365 132 618 1173 2564 1887
3874,1941 781 1065 335 2127 3110 1736 2470 2603 1354
3875,2512 2128 208 1218 1811 1560 2980 2073 1731 1227
3876,253 692 2785 183 707 2545 523 3272 2931 2250
3877,3646 365 410 2692 601 2953 3665 761 1069 1410
3878,1439 2076 568 3337 1950 1637 2452 2959 1150 90
3879,2335 3583 2281 1762 3198 2365 452 152 1413 2688
3880,1245 1836 1773 213 503 3185 1527 855 2354 697
3881,1510 2674 3159 2709 1859 2581 620 2488 237 2673
3882,810 1603 3335 3019 3050 2093 2541 2745 493 1537
3883,1630 2467 3012 526 2658 332 3443 1935 3656 1697
3884,1545 2205 801 2653 512 1086 2281 2428 2916 2311
3885,1436 1840 20 863 1807 2308 1227 2528 1811 1315
3886,2622 20 3479 1848 2117 2306 1341 2460 3335 1369
3887,873 1514 1009 1311 2734 2499 2632 3454 356 1230
3888,1630 164 3594 3696 1808 3338 204 1707 3528 365
3889,342 1863 2480 212 2613 1861 1044 1491 1018 3511
3890,246 2801 1510 1703 186 1287 3021 2175 1699 2186
3891,336 3455 2529 1247 998 1058 2089 3639 2454 3669
3892,3424 225 1186 1403 2673 892 589 652 320 3151
3893,3402 174 2338 528 1603 3063 1830 3335 312 1868
3894,1271 951 1560 3036 464 790 1643 1831 3367 2281
3895,2620 2156 3367 3092 437 730 1240 3251 1069 1121
3896,1681 3218 3299 2552 3166 2990 1168 269 740 2417
3897,695 2960 2510 3409 190 3243 2410 2224 2844 3692
3898,3694 829 2784 202 237 2488 2399 1401 2732 1668
3899,1348 1337 3656 2670 707 2710 1807 611 922 3219
3900,2271 1644 2718 609 1956 3532 517 1353 1278 771
3901,3375 351 362 2546 1824 1096 3517 3371 1027 3041
3902,472 2682 1024 437 995 931 2732 12 2833 2327
3903,3694 2570 1788 437 3535 2073 3146 529 652 1858
3904,382 2311 1315 3157 1475 3061 438 2858 802 1032
3905,581 189 331 1699 293 3482 3367 605 2221 3023
3906,583 1127 646 339 1814 1374 1001 3022 169 1711
3907,1719 1686 2246 3439 1884 71 3438 3067 1781 833
3908,3 2922 2080 2491 3609 3250 653 1324 1070 2293
3909,214 2606 2128 3418 1516 569 1354 2603 2745 3435
3910,2781 2755 1656 1582 2738 299 1383 3094 1094 628
3911,1930 451 169 2036 2664 790 3287 3213 3282 1219
3912,2836 2252 1471 34 3220 1723 1219 2221 3113 278
3913,2655 330 3184 3373 3700 1233 966 2319 2229 760
3914,793 3411 2480 3299 583 1328 880 2457 2056 169
3915,307 2335 318 617 1811 3198 2365 152 452 2281
3916,3437 2980 3338 880 189 2070 3333 90 1747 3066
3917,702 2198 17 163 1435 899 52 1861 1356 1768
3918,1428 1023 174 2311 762 1623 3425 1822 427 236
3919,3467 2512 2785 880 2387 2110 1916 2528 3149 1223
3920,2190 3187 3282 131 1341 2136 2221 3474 1033 1782
3921,2745 237 382 1315 1560 1371 2643 1278 2699 1736
3922,93 383 1555 1081 2510 2063 1220 295 779 2897
3923,535 3534 2857 2331 3036 2653 2129 2424 2626 138
3924,2500 2780 797 172 2954 1932 1639 471 3690 2494
3925,2603 3216 1340 421 543 1999 472 3151 1544 2265
3926,2340 1498 2500 515 3435 2050 3191 1471 2480 331
3927,1091 3448 246 2308 37 2636 1371 863 2898 3353
3928,2128 2687 2492 89 3518 237 751 3600 1782 2470
3929,1811 1859 253 3244 2512 1205 2603 922 2843 6
3930,1456 2301 3045 3101 1831 868 772 3205 1560 2849
3931,378 1868 2653 312 609 3311 2345 1686 79 2885
3932,2082 96 1058 1527 1434 1984 1270 2125 563 3318
3933,1617 563 2980 2468 584 397 3215 3473 3511 1825
3934,1700 2345 922 1391 1960 2633 237 1937 601 1057
3935,3578 543 1086 2928 2603 2501 2210 2705 1401 3022
3936,2119 2502 253 2246 1069 2165 1401 3473 2067 1583
3937,875 2625 3156 1274 549 3690 188 76 1866 2024
3938,2290 6 1403 410 1376 922 1812 3049 225 3216
3939,1858 3597 1218 771 3367 2620 1590 3350 888 1557
3940,919 1680 1009 2202 15 873 2529 3196 101 2160
3941,99 220 169 1711 1001 2956 2515 3562 2988 1560
3942,3227 2581 3171 236 613 1293 537 1692 583 1100
3943,2306 3513 642 1473 1586 1840 2291 3353 1720 872
3944,2535 1099 621 1788 3472 2469 3408 972 771 1546
3945,2814 431 2920 3 513 2006 2512 2154 893 971
3946,215 529 2 2568 2947 164 1807 892 1993 2645
3947,3628 2314 188 1261 1741 338 1230 3220 3529 956
3948,2553 1086 3031 1775 760 2470 3692 1337 312 482
3949,3124 1545 1086 512 3687 1687 3363 2354 2428 2424
3950,617 2763 2129 283 1099 2980 2175 463 584 208
3951,1924 513 2357 2480 1512 16 3005 1365 1328 189
3952,707 2141 1560 3272 1223 3013 2847 1316 528 160
3953,3598 904 771 957 331 968 2006 1738 2620 2273
3954,3059 2732 472 883 1861 2920 321 1939 2485 3318
3955,675 2455 397 3196 1109 2946 1275 464 1861 899
3956,452 2476 3317 692 2067 2745 2488 3423 2120 1725
3957,405 3577 1691 2128 905 3164 92 2387 2427 1668
3958,3577 2981 802 1790 2653 1251 778 1459 1691 3408
3959,979 1377 2005 1633 1956 7 2432 989 1560 120
3960,94 2515 1997 7 28 1548 3272 1316 3409 36
3961,2265 3206 1716 472 147 236 93 1638 1051 3392
3962,2236 1371 2903 2054 1629 3253 1781 3614 2457 2358
3963,254 1681 3374 2480 502 3693 907 1840 1057 3475
3964,1798 1655 1615 1590 2054 3215 561 3402 1304 1807
3965,1916 2512 2474 3350 2387 1316 1456 2236 2528 2073
3966,1698 3097 1422 2432 609 2827 3358 1827 3415 703
3967,3408 543 2745 1220 1859 1711 1775 1912 2609 401
3968,2457 37 2073 2370 2282 2556 3059 1145 1078 1205
3969,2876 633 3375 424 351 1310 2005 3510 1818 1493
3970,176 1830 1508 1720 1045 1132 3168 3590 1947 1441
3971,1553 1494 2011 829 1543 1177 3153 3132 1657 2387
3972,1536 399 1481 2165 93 2470 601 2798 1952 3151
3973,1807 2833 622 2256 922 809 3059 1293 1832 3638
3974,666 2421 2376 1439 3116 3350 989 394 2343 563
3975,2626 3000 1348 1747 2387 1858 2512 519 1593 640
3976,476 1960 463 428 2966 382 1172 2370 2774 1887
3977,1436 2122 3067 2306 1884 2774 2956 530 1711 1463
3978,512 1070 2119 1536 59 3489 2587 628 1111 1483
3979,917 3557 1186 253 3171 1084 2256 1216 868 1300
3980,347 2847 778 1475 1082 2242 2561 377 2670 2910
3981,3511 16 902 3031 304 1732 221 2261 601 190
3982,619 527 3534 1996 2881 312 2306 622 2951 176
3983,3624 2068 1325 2070 2646 2297 1583 1956 3022 2676
3984,1752 3327 1490 3046 293 2980 2757 785 1746 138
3985,1055 1251 1968 2467 22 817 1289 517 2059 1004
3986,512 382 2774 3157 1560 1371 1315 488 573 1460
3987,1351 2141 2988 1223 1354 2248 1638 1715 573 498
3988,766 121 3350 1304 2218 1840 2122 1757 1035 1583
3989,1382 1033 1793 883 1811 1887 1315 989 94 1386
3990,2789 472 1223 1316 3224 394 566 1617 1939 2338
3991,3035 2609 1900 37 1341 1831 3448 69 3367 2054
3992,2327 472 3461 1350 2734 1355 1724 2151 1514 1823
3993,766 791 1818 1027 465 1096 636 874 1824 1493
3994,353 2354 2082 3266 2259 2958 1527 2145 397 1007
3995,2841 2653 1868 3131 3482 960 2988 2141 1560 3021
3996,3600 1517 1168 2250 3365 2812 2561 2458 966 795
3997,3372 2911 2093 1815 2700 1198 3695 2027 301 3231
3998,2162 2773 2650 1245 1004 1070 2119 3331 372 1959
3999,3377 3565 254 2128 1481 3097 461 1119 1832 2291
4000,1957 717 1102 1711 304 31 2900 512 151 3591
4001,2757 1686 2297 2616 640 2630 3022 1583 2501 2756
4002,1828 2248 870 779 215 3551 1279 3656 1337 488
4003,1884 3101 570 1902 482 1887 3628 1617 2199 2779
4004,3674 3437 12 2674 1690 1304 3606 2458 1040 3335
4005,1086 1593 3262 2664 452 640 463 2519 617 2404
4006,2515 69 2528 2314 476 3409 1858 1811 1560 2054
4007,2331 398 2210 1868 16 1018 472 2185 2553 3334
4008,495 3066 2840 1354 2256 2745 2470 3382 331 1278
4009,3365 214 2630 1039 82 3418 1481 1912 397 1278
4010,947 3086 1887 3448 2664 452 622 809 1057 2502
4011,2603 512 382 1573 650 1427 1560 1315 1475 3431
4012,3409 651 1560 2732 3142 2210 169 2502 1927 2054
4013,817 182 2794 3331 1848 2480 1814 2643 1726 467
4014,2476 1950 280 155 3363 1630 1082 1515 3311 79
4015,1868 1936 2653 2980 584 3000 1300 2387 463 3656
4016,983 2421 1564 904 131 2801 1520 2885 3415 420
4017,1404 3253 3276 2625 1687 512 382 2428 1315 2774
4018,1630 2797 799 2087 2616 3395 1048 1382 378 395
4019,2220 1503 1595 1100 1059 3052 517 427 2176 2170
4020,2050 1498 2194 1471 1018 2500 1007 3220 3238 649
4021,1840 1232 106 1098 93 3551 1828 2510 779 182
4022,3628 989 1355 1230 1288 2995 338 2151 1625 2420
4023,739 3311 312 107 2037 1884 2892 1136 1768 2211
4024,1350 2998 2376 640 2054 1615 331 890 2480 2584
4025,2012 2932 2481 728 966 515 113 1197 3673 502
4026,1477 1798 1722 1816 1641 220 2272 1178 1134 3475
4027,2988 2931 708 1965 3251 2173 881 730 1615 1830
4028,1669 3282 2452 3377 176 2216 580 1993 2592 147
4029,1049 2773 3282 3228 1132 1720 3350 867 1948 2399
4030,1382 1678 2960 947 933 2699 809 188 561 1033
4031,2862 809 3529 1316 707 3280 365 538 2011 2973
4032,517 3532 427 2172 1573 951 3701 1854 1240 204
4033,668 3421 1777 1674 2993 3405 3029 2853 1617 331
4034,592 605 2099 1081 2338 2090 3657 453 2048 1119
4035,2630 2732 2297 1928 1795 260 293 2458 3597 2024
4036,3539 1687 2900 2564 942 784 1670 2215 2817 2593
4037,1822 120 2068 467 246 3421 1814 1127 3527 2874
4038,863 2261 3086 3475 2224 2833 1439 3656 3059 3474
4039,83 3071 1155 755 2908 605 2706 2797 2960 2727
4040,2529 3246 3447 316 1153 1600 1839 3271 1288 1105
4041,2056 1040 1924 6 3665 1375 1216 1379 309 2956
4042,1187 2572 2112 1525 655 467 3282 1814 1184 3116
4043,296 612 3002 566 457 1171 475 1191 563 2542
4044,2076 3009 212 1428 515 3020 2561 1081 2510 295
4045,2980 2250 2468 584 2814 1850 1746 1078 119 3528
4046,1304 386 2076 986 529 25 3141 2972 2488 3276
4047,295 2528 2576 2028 1956 82 3262 3053 2468 397
4048,971 184 2297 2931 559 922 1811 2528 2221 152
4049,2674 3133 467 528 3425 3670 402 2981 2541 3050
4050,989 3382 1329 3402 3185 3317 1795 994 2060 2250
4051,2773 738 3643 2353 3173 880 3704 2182 463 1156
4052,1859 2281 2991 3516 1609 3533 1410 1614 2895 1084
4053,1937 1816 931 1963 790 2833 3243 1040 1641 2800
4054,3067 2468 204 3474 2480 1184 3628 2602 1615 1259
4055,2784 2474 3614 3269 3293 1699 2320 1511 3551 3441
4056,1099 2557 3125 829 523 1287 2908 960 1375 3568
4057,799 1715 187 3432 2009 2230 2293 1413 375 3653
4058,1272 801 3485 3539 1868 2981 1545 2653 488 1686
4059,1216 2571 1504 10 1640 2248 3124 2653 3192 2338
4060,184 2931 1186 3301 650 3431 728 2858 573 1337
4061,2933 384 2442 1835 3366 3337 2118 1555 930 2791
4062,2278 2616 1391 2925 857 3421 32 2657 719 485
4063,2975 3153 1354 2798 1186 2224 3334 3151 3424 971
4064,2480 283 2314 1328 3051 1747 2956 3059 922 2224
4065,394 1044 563 672 1287 3602 2397 983 457 105
4066,605 365 1662 620 3388 515 1373 25 2053 3409
4067,1060 107 609 2338 1868 528 1037 1572 3646 2833
4068,1057 3227 12 3448 398 3474 237 1775 1371 3049
4069,1328 3049 2210 2297 3053 2501 502 1982 1375 3215
4070,1453 69 3529 1585 3013 1223 134 2980 872 3019
4071,1975 401 3131 2830 2828 20 2527 1179 452 1862
4072,2797 1052 708 2340 1171 2003 2132 650 3021 1259
4073,1337 778 1623 312 1545 1687 188 1822 79 3253
4074,2782 182 1100 15 3020 2819 2999 884 1127 2780
4075,1556 2470 1376 1887 2646 2828 2370 1315 3692 859
4076,212 1328 3051 1166 1309 73 1722 2802 1690 2331
4077,2673 2603 3022 1912 1376 1747 1859 922 3646 3059
4078,279 3509 232 3162 1246 1980 1251 1144 3506 725
4079,2774 1560 1371 2572 104 1736 578 802 573 527
4080,1316 3013 1289 1725 204 2119 1811 1652 1186 784
4081,887 2424 1781 778 1560 1315 2643 104 728 3205
4082,1639 1064 2952 3522 2380 450 67 3355 2405 1336
4083,1341 1033 3474 3353 2117 1524 1811 1807 1382 1304
4084,472 3692 2626 584 2297 3349 1475 640 2366 1831
4085,1649 3153 2384 1855 813 829 1862 707 307 94
4086,2784 2967 136 2931 2869 3685 2198 2033 1708 48
4087,1092 1046 2082 1043 1035 3087 457 743 411 3318
4088,1854 784 2313 452 3198 52 3202 1309 621 3231
4089,1615 795 120 2591 2188 3553 106 3474 2249 3656
4090,1936 1297 2980 1376 2404 2354 512 887 2428 234
4091,1653 2906 1603 1958 1618 1071 2465 818 2397 1193
4092,2862 1993 3363 512 2281 650 382 2311 1560 221
4093,3405 764 163 1174 3002 397 1527 1461 283 2050
4094,2421 3669 3657 563 1533 561 2695 1287 2140 1703
4095,707 3409 883 2402 2862 1223 1560 2441 2564 25
4096,1118 457 534 831 2300 1758 52 315 3411 857
4097,1337 304 1781 3276 1178 1240 309 513 3668 3066
4098,2366 2933 2769 2249 2664 1571 202 69 2488 732
4099,1603 2162 1858 1376 3600 1747 3544 584 3000 3030
4100,3350 462 1928 428 691 487 1453 738 2054 3247
4101,810 2379 2592 3598 998 2325 3435 2795 3421 719
4102,2073 2371 315 2853 1275 1590 487 476 872 609
4103,880 3646 1164 132 1354 2265 2557 707 761 1560
4104,2908 2251 3345 2617 382 650 1560 1315 578 573
4105,3090 706 15 3486 2010 112 781 2718 1050 1361
4106,584 289 1560 1673 1223 3529 2256 2956 1030 922
4107,1316 3153 1801 1607 3602 2801 2338 1516 2908 3021
4108,2509 3448 3074 1889 2224 472 2969 2662 1073 1045
4109,2041 3266 2158 978 353 680 979 397 2993 1058
4110,2354 2281 650 382 1560 1781 1827 1371 2572 3157
4111,1045 1868 1962 568 2389 3048 2297 463 279 184
4112,1583 3022 1039 2338 802 1044 584 3361 3534 124
4113,2354 2062 335 3698 2836 1690 2256 297 2593 3090
4114,1217 568 148 3400 2290 313 2186 383 3660 1703
4115,1261 2062 3185 185 1519 2782 1092 206 1327 213
4116,1665 3390 691 3537 1475 3663 2042 1445 1360 1413
4117,772 1045 751 3287 183 2687 472 553 2128 1912
4118,1315 3036 1956 293 2757 2128 1617 1919 2593 1527
4119,1945 1356 3608 761 512 2090 353 3111 3067 555
4120,1322 610 3442 817 642 3457 3157 90 606 3325
4121,2008 75 1044 1607 2132 1171 755 1984 904 983
4122,512 2428 650 2424 887 234 778 794 438 3152
4123,452 2249 2673 3153 428 2128 1012 3151 2534 569
4124,15 884 0 2782 2819 3020 1462 380 2447 324
4125,2208 2966 1859 1707 1142 1924 1012 2169 2116 2630
4126,1832 1205 1354 1559 3082 2510 2784 2327 132 1583
4127,792 802 3341 1868 3363 3656 3600 232 2998 1037
4128,1293 1309 3350 3597 2006 1184 684 1550 2404 79
4129,2374 1963 1288 1188 3196 3429 505 1957 915 2363
4130,1439 2457 253 367 809 613 406 2570 892 1324
4131,2314 2603 2210 609 1044 1272 3371 493 1517 3187
4132,2327 1316 136 1223 1543 1876 462 1211 646 212
4133,1371 3537 2088 1858 2692 2512 1788 880 1811 2402
4134,2807 887 2311 382 234 1560 1371 3157 3431 2643
4135,817 1652 221 3700 427 663 1878 812 1289 326
4136,859 333 2769 3133 2814 2688 650 499 1373 3105
4137,1377 1932 1956 2402 183 1057 2570 601 3382 1913
4138,113 2154 2080 1337 3028 2916 3062 2402 1096 2468
4139,2610 3589 633 2332 1578 2322 1215 3624 838 1714
4140,810 3406 1348 833 1823 1245 3309 3240 2174 1777
4141,1542 2689 2036 2328 82 494 1590 2534 409 3655
4142,2709 1560 1053 2639 3648 3493 2104 1507 1504 782
4143,1736 174 1460 1818 1400 3090 1633 2382 3133 1143
4144,2185 3035 1777 1018 2655 2175 2452 234 2968 646
4145,2342 2980 488 1402 3009 2378 2275 3090 3266 1818
4146,1919 3657 3602 984 3266 398 2993 1270 2340 584
4147,3562 7 2617 333 2169 3377 1691 2515 3172 1459
4148,796 36 472 232 3146 462 3205 29 2620 2006
4149,2210 2603 3694 2817 620 160 463 2763 1376 472
4150,1884 20 3213 2004 1428 598 2458 2457 452 2956
4151,2437 1740 245 168 1023 3669 3546 2325 872 2136
4152,501 313 1699 997 1705 176 984 1703 2386 1421
4153,3418 2488 279 3105 2424 772 3022 3131 1859 2603
4154,353 1773 899 3069 2542 2145 397 1159 1961 743
4155,2421 3306 2291 2538 1757 872 2700 1678 3437 530
4156,947 530 1325 2768 1763 2541 3231 2700 2024 598
4157,1740 168 2772 75 2475 2117 3574 534 1996 1265
4158,1315 3021 3473 2363 2561 2048 972 535 1099 1752
